PM2.5,PM10,NO2,CO,SO2,O3, AQI ,AQI_Bucket,Level
67.0,106.0,16.68,0.1,5.5,44.1, 192.0 ,Moderate,4
0.0,293.25,60.73,0.4,1.75,79.1, 192.0 ,Moderate,4
73.5,187.25,34.23,0.4,0.45,37.9, 192.0 ,Moderate,4
69.0,184.75,53.55,0.4,0.55,41.92, 192.0 ,Moderate,4
0.0,277.0,34.85,3.6,8.18,69.12, 192.0 ,Moderate,4
0.0,259.0,36.95,0.4,6.1,46.42, 192.0 ,Moderate,4
0.0,245.0,32.07,0.0,6.38,40.27, 192.0 ,Moderate,4
0.0,245.0,22.07,0.5,6.2,35.58, 192.0 ,Moderate,4
119.0,205.0,18.3,0.62,10.65,61.17, 192.0 ,Moderate,4
52.0,94.0,26.98,0.28,13.32,59.42, 192.0 ,Moderate,4
72.5,132.0,28.9,0.0,8.7,84.67, 192.0 ,Moderate,4
113.25,218.75,44.6,2.8,15.45,82.7, 192.0 ,Moderate,4
123.0,201.0,30.25,0.15,9.12,85.95, 192.0 ,Moderate,4
106.5,212.75,1.57,0.55,13.07,74.4, 192.0 ,Moderate,4
60.5,106.0,16.72,0.1,14.75,163.15, 193.0 ,Moderate,4
78.0,136.5,26.88,0.1,15.4,159.25, 193.0 ,Moderate,4
85.75,152.0,16.25,0.1,12.65,127.38, 193.0 ,Moderate,4
70.0,129.75,16.7,0.1,10.98,107.3, 193.0 ,Moderate,4
61.0,99.0,10.8,0.1,11.03,117.12, 193.0 ,Moderate,4
60.0,98.75,10.35,0.1,11.08,112.67, 193.0 ,Moderate,4
67.0,104.25,17.88,0.1,11.92,94.07, 193.0 ,Moderate,4
70.0,114.0,21.4,0.1,12.05,76.45, 193.0 ,Moderate,4
113.25,148.75,30.23,0.1,8.8,74.48, 193.0 ,Moderate,4
102.0,135.25,18.95,0.1,18.7,115.17, 193.0 ,Moderate,4
51.5,85.5,16.23,0.1,0.0,73.98, 193.0 ,Moderate,4
37.75,66.25,87.2,0.1,6.42,79.4, 193.0 ,Moderate,4
36.75,61.25,24.4,0.08,5.25,84.75, 193.0 ,Moderate,4
63.5,112.75,26.6,0.1,19.15,128.85, 193.0 ,Moderate,4
98.25,181.75,99.0,0.0,5.12,6.85, 193.0 ,Moderate,4
92.5,163.25,54.95,0.08,6.05,58.82, 193.0 ,Moderate,4
92.0,192.25,50.72,0.03,6.75,61.22, 193.0 ,Moderate,4
99.25,128.75,19.78,0.0,5.02,67.62, 193.0 ,Moderate,4
96.25,212.5,32.25,0.0,1.0,39.88, 193.0 ,Moderate,4
0.0,229.5,37.8,0.4,2.15,83.17, 193.0 ,Moderate,4
0.0,322.25,89.35,0.38,1.45,64.28, 193.0 ,Moderate,4
85.25,203.0,30.23,0.0,2.65,38.8, 193.0 ,Moderate,4
85.5,205.5,29.22,0.4,2.4,37.35, 193.0 ,Moderate,4
75.0,200.5,30.05,0.4,1.4,36.52, 193.0 ,Moderate,4
70.25,218.5,92.22,0.45,1.52,52.27, 193.0 ,Moderate,4
51.0,106.0,11.52,0.25,6.67,27.25, 193.0 ,Moderate,4
150.0,217.0,16.25,0.57,9.32,75.7, 193.0 ,Moderate,4
53.0,102.0,48.65,0.82,14.8,66.55, 193.0 ,Moderate,4
92.0,148.75,30.18,0.0,9.62,83.12, 193.0 ,Moderate,4
120.25,181.25,46.27,0.88,10.45,85.62, 193.0 ,Moderate,4
70.25,99.75,10.25,0.1,7.48,130.83, 194.0 ,Moderate,4
36.75,69.75,24.88,0.1,7.62,95.55, 194.0 ,Moderate,4
43.25,75.25,43.45,0.15,8.93,88.7, 194.0 ,Moderate,4
83.75,174.5,57.58,0.05,18.12,86.72, 194.0 ,Moderate,4
109.0,203.0,58.83,0.08,11.8,39.18, 194.0 ,Moderate,4
57.75,108.5,37.32,0.1,37.58,127.42, 194.0 ,Moderate,4
55.75,109.0,40.82,0.1,28.25,125.45, 194.0 ,Moderate,4
88.0,128.75,25.65,0.1,11.38,164.12, 194.0 ,Moderate,4
0.0,200.5,39.4,0.43,3.0,82.58, 194.0 ,Moderate,4
0.0,314.0,97.57,0.0,0.0,51.12, 194.0 ,Moderate,4
88.0,238.5,53.0,0.0,0.0,44.65, 194.0 ,Moderate,4
87.0,201.25,31.73,0.0,0.0,41.28, 194.0 ,Moderate,4
91.0,291.25,108.88,1.0,12.18,61.72, 194.0 ,Moderate,4
0.0,245.0,38.72,0.8,4.67,31.95, 194.0 ,Moderate,4
61.0,186.0,3.8,1.7,12.72,51.27, 194.0 ,Moderate,4
16.0,39.0,27.5,0.1,9.97,57.08, 194.0 ,Moderate,4
107.0,167.0,42.5,0.35,8.03,81.73, 194.0 ,Moderate,4
61.0,150.0,52.0,0.82,16.1,74.88, 194.0 ,Moderate,4
147.0,309.0,57.47,1.62,15.75,71.65, 194.0 ,Moderate,4
49.25,213.25,22.78,0.15,7.77,36.3, 194.0 ,Moderate,4
48.75,81.5,20.15,0.1,10.75,164.62, 195.0 ,Moderate,4
122.25,147.25,16.95,0.1,13.9,111.25, 195.0 ,Moderate,4
101.25,120.5,16.25,0.1,11.4,144.03, 195.0 ,Moderate,4
78.25,109.25,12.75,0.1,7.92,122.98, 195.0 ,Moderate,4
83.5,115.25,16.88,0.1,8.38,117.6, 195.0 ,Moderate,4
98.25,125.75,15.28,0.1,6.65,106.8, 195.0 ,Moderate,4
39.0,66.0,16.5,0.1,9.53,110.25, 195.0 ,Moderate,4
41.0,62.5,22.03,0.15,18.82,121.05, 195.0 ,Moderate,4
56.25,108.75,26.0,0.05,3.7,56.35, 195.0 ,Moderate,4
139.5,196.0,81.92,0.08,10.17,6.85, 195.0 ,Moderate,4
60.5,115.0,52.27,0.03,22.32,115.15, 195.0 ,Moderate,4
108.5,181.5,45.58,0.0,8.27,66.62, 195.0 ,Moderate,4
82.5,137.5,24.15,0.1,6.2,60.77, 195.0 ,Moderate,4
82.0,126.25,17.6,0.1,5.52,49.5, 195.0 ,Moderate,4
89.75,216.75,31.1,0.0,0.45,42.73, 195.0 ,Moderate,4
0.0,288.0,35.65,3.42,5.1,54.8, 195.0 ,Moderate,4
0.0,232.0,26.88,3.1,3.0,40.83, 195.0 ,Moderate,4
84.0,188.0,20.73,2.98,2.05,35.03, 195.0 ,Moderate,4
79.0,157.0,13.35,0.32,5.62,27.32, 195.0 ,Moderate,4
42.0,103.0,12.1,0.38,7.55,27.08, 195.0 ,Moderate,4
0.0,219.0,35.42,1.35,2.3,30.68, 195.0 ,Moderate,4
119.75,194.75,12.88,0.75,8.65,58.97, 195.0 ,Moderate,4
97.5,219.75,18.15,1.27,15.75,59.52, 195.0 ,Moderate,4
92.5,159.0,49.83,1.32,14.98,80.57, 195.0 ,Moderate,4
88.0,141.0,32.5,0.0,9.62,85.33, 195.0 ,Moderate,4
159.75,326.75,72.35,1.0,12.82,74.72, 195.0 ,Moderate,4
90.0,133.75,9.25,0.93,9.9,83.47, 195.0 ,Moderate,4
94.25,139.5,9.6,0.88,9.88,84.5, 195.0 ,Moderate,4
59.25,100.5,26.2,0.25,11.55,165.12, 196.0 ,Moderate,4
69.5,125.5,36.67,0.25,12.75,141.12, 196.0 ,Moderate,4
75.25,146.25,31.68,0.1,11.17,111.7, 196.0 ,Moderate,4
57.5,120.25,19.97,0.1,7.57,96.05, 196.0 ,Moderate,4
47.0,83.25,11.48,0.1,7.6,104.88, 196.0 ,Moderate,4
49.25,84.0,14.05,0.1,8.88,95.52, 196.0 ,Moderate,4
65.0,111.25,45.3,0.1,8.72,52.93, 196.0 ,Moderate,4
72.75,132.75,22.4,0.3,8.58,79.38, 196.0 ,Moderate,4
88.0,122.0,19.78,0.1,7.95,94.57, 196.0 ,Moderate,4
100.5,140.5,20.22,0.08,6.55,74.02, 196.0 ,Moderate,4
128.75,170.0,25.88,0.1,24.32,118.08, 196.0 ,Moderate,4
82.75,128.25,22.28,0.1,14.35,54.9, 196.0 ,Moderate,4
30.5,81.25,16.2,0.08,30.5,165.15, 196.0 ,Moderate,4
111.0,223.75,95.73,2.33,19.13,30.87, 196.0 ,Moderate,4
89.0,138.0,45.75,0.03,11.62,51.48, 196.0 ,Moderate,4
59.5,132.0,71.82,0.1,18.25,94.58, 196.0 ,Moderate,4
83.5,139.0,27.03,0.1,2.92,45.55, 196.0 ,Moderate,4
94.25,131.0,22.55,0.0,5.47,82.35, 196.0 ,Moderate,4
79.5,124.75,21.45,0.1,6.3,75.47, 196.0 ,Moderate,4
66.5,185.5,37.3,0.0,2.23,44.3, 196.0 ,Moderate,4
63.0,177.5,81.93,0.0,3.88,48.72, 196.0 ,Moderate,4
72.0,208.5,114.28,0.4,5.72,53.67, 196.0 ,Moderate,4
74.0,188.75,43.65,0.53,4.1,81.67, 196.0 ,Moderate,4
74.0,298.25,107.57,0.43,4.0,64.1, 196.0 ,Moderate,4
48.0,174.0,3.65,1.48,14.6,47.25, 196.0 ,Moderate,4
108.75,243.75,18.83,1.25,14.47,60.77, 196.0 ,Moderate,4
110.5,168.0,6.12,0.57,10.95,83.03, 196.0 ,Moderate,4
92.0,210.0,60.7,0.23,10.98,57.58, 196.0 ,Moderate,4
71.0,101.25,12.2,0.13,7.25,116.62, 197.0 ,Moderate,4
94.75,133.0,27.85,0.1,8.4,87.2, 197.0 ,Moderate,4
97.5,179.0,91.1,0.0,5.1,5.85, 197.0 ,Moderate,4
103.5,157.25,23.75,0.1,11.63,116.63, 197.0 ,Moderate,4
109.75,170.75,31.22,0.0,7.82,84.77, 197.0 ,Moderate,4
89.5,273.0,106.5,0.3,7.25,53.35, 197.0 ,Moderate,4
88.0,279.5,95.55,0.4,5.93,64.1, 197.0 ,Moderate,4
92.75,195.75,52.0,0.47,9.27,80.1, 197.0 ,Moderate,4
97.0,202.0,40.8,1.75,0.8,30.82, 197.0 ,Moderate,4
85.75,235.75,22.52,0.78,15.85,56.1, 197.0 ,Moderate,4
113.0,174.0,38.42,0.28,7.9,82.93, 197.0 ,Moderate,4
100.0,156.0,43.78,0.12,7.57,82.6, 197.0 ,Moderate,4
95.0,143.0,44.98,0.78,8.12,81.88, 197.0 ,Moderate,4
99.5,150.0,35.4,0.1,10.6,85.53, 197.0 ,Moderate,4
199.5,520.0,66.28,2.47,11.0,84.35, 197.0 ,Moderate,4
48.5,183.25,45.55,1.55,12.85,50.4, 197.0 ,Moderate,4
73.5,266.5,111.43,2.85,16.2,58.62, 197.0 ,Moderate,4
50.0,156.25,43.8,1.07,14.38,65.88, 197.0 ,Moderate,4
104.0,142.0,27.02,0.05,6.85,87.23, 198.0 ,Moderate,4
104.0,142.75,26.07,0.08,6.73,66.65, 198.0 ,Moderate,4
92.5,132.5,19.08,0.1,10.77,147.5, 198.0 ,Moderate,4
82.5,112.25,29.35,0.15,3.2,43.62, 198.0 ,Moderate,4
108.25,133.0,31.35,0.15,7.42,27.42, 198.0 ,Moderate,4
77.75,112.0,32.4,0.08,7.0,22.53, 198.0 ,Moderate,4
78.5,199.5,71.1,0.45,20.45,75.93, 198.0 ,Moderate,4
59.25,83.25,21.95,0.0,4.85,56.85, 198.0 ,Moderate,4
85.0,126.75,14.22,0.1,6.45,109.27, 198.0 ,Moderate,4
0.0,341.5,84.75,0.47,8.38,70.3, 198.0 ,Moderate,4
0.0,306.5,72.53,0.5,10.82,74.7, 198.0 ,Moderate,4
0.0,290.75,64.7,0.4,13.6,76.8, 198.0 ,Moderate,4
0.0,243.0,62.17,0.47,9.85,77.93, 198.0 ,Moderate,4
0.0,221.5,55.08,0.43,6.42,79.33, 198.0 ,Moderate,4
99.0,201.25,65.45,0.4,21.65,79.07, 198.0 ,Moderate,4
87.25,260.25,117.3,1.0,10.47,57.27, 198.0 ,Moderate,4
89.0,190.0,40.83,1.38,1.05,31.6, 198.0 ,Moderate,4
110.75,229.25,19.27,0.95,13.2,62.17, 198.0 ,Moderate,4
110.0,174.0,38.58,0.4,7.12,82.53, 198.0 ,Moderate,4
99.0,145.0,45.78,0.53,7.8,81.97, 198.0 ,Moderate,4
110.25,0.0,50.88,1.02,11.1,85.68, 198.0 ,Moderate,4
128.0,218.25,49.88,1.35,13.82,56.53, 198.0 ,Moderate,4
100.25,206.25,0.4,0.4,13.9,56.4, 198.0 ,Moderate,4
42.0,126.25,24.65,0.5,11.25,38.9, 198.0 ,Moderate,4
68.75,188.75,29.6,0.32,8.97,33.72, 198.0 ,Moderate,4
177.5,487.5,139.3,4.03,14.1,65.2, 198.0 ,Moderate,4
60.5,96.5,16.25,0.1,17.15,167.1, 199.0 ,Moderate,4
111.0,157.25,19.58,0.15,21.22,143.57, 199.0 ,Moderate,4
52.0,133.5,46.05,0.1,15.03,100.93, 199.0 ,Moderate,4
88.0,168.0,99.2,0.1,11.28,25.47, 199.0 ,Moderate,4
103.25,164.25,26.75,0.08,14.03,75.93, 199.0 ,Moderate,4
99.75,146.0,24.45,0.1,18.15,167.12, 199.0 ,Moderate,4
109.0,163.5,44.8,0.0,6.55,35.77, 199.0 ,Moderate,4
0.0,411.25,99.12,0.5,10.02,71.5, 199.0 ,Moderate,4
114.5,192.25,11.65,1.05,8.4,60.25, 199.0 ,Moderate,4
111.0,173.0,3.5,0.0,3.83,71.8, 199.0 ,Moderate,4
112.0,168.0,3.28,0.0,10.22,72.42, 199.0 ,Moderate,4
74.75,211.75,23.75,1.18,15.28,51.33, 199.0 ,Moderate,4
105.0,172.0,53.55,0.7,10.73,75.88, 199.0 ,Moderate,4
95.25,140.0,24.38,0.0,8.5,83.65, 199.0 ,Moderate,4
90.75,177.75,42.92,2.1,16.77,81.32, 199.0 ,Moderate,4
62.75,94.75,9.12,0.1,7.08,129.85, 200.0 ,Moderate,5
108.75,146.75,34.22,0.2,6.73,23.5, 200.0 ,Moderate,5
107.25,193.5,92.32,0.0,10.5,5.38, 200.0 ,Moderate,5
125.0,219.5,84.67,1.15,19.4,30.85, 200.0 ,Moderate,5
100.0,248.25,64.22,0.13,20.3,77.4, 200.0 ,Moderate,5
72.5,194.75,109.72,1.0,7.57,51.52, 200.0 ,Moderate,5
73.0,158.0,76.33,1.43,5.7,32.83, 200.0 ,Moderate,5
106.5,253.25,51.55,0.1,7.12,40.23, 200.0 ,Moderate,5
24.0,97.0,3.08,1.3,13.2,43.28, 200.0 ,Moderate,5
118.0,175.0,7.85,0.0,11.7,73.8, 200.0 ,Moderate,5
63.75,150.75,21.7,1.0,13.42,48.9, 200.0 ,Moderate,5
109.25,204.75,20.07,0.7,13.3,64.72, 200.0 ,Moderate,5
89.0,133.0,30.58,0.38,11.43,76.93, 200.0 ,Moderate,5
110.75,170.75,36.77,0.28,10.25,85.7, 200.0 ,Moderate,5
142.5,292.75,46.52,1.08,14.97,74.65, 200.0 ,Moderate,5
29.25,89.0,15.3,0.25,10.93,33.0, 200.0 ,Moderate,5
109.25,319.25,113.77,2.08,14.5,66.72, 200.0 ,Moderate,5
109.0,162.0,52.0,0.1,10.15,24.5, 201.0 ,Poor,5
118.5,206.75,57.42,0.08,17.08,53.92, 201.0 ,Poor,5
81.25,123.25,14.17,0.1,5.0,125.43, 201.0 ,Poor,5
84.75,131.0,15.95,0.1,5.1,133.27, 201.0 ,Poor,5
91.5,139.5,14.62,0.1,6.23,128.9, 201.0 ,Poor,5
0.0,106.0,5.5,0.93,9.72,46.62, 201.0 ,Poor,5
105.0,177.0,10.28,0.6,12.75,73.4, 201.0 ,Poor,5
106.0,206.0,21.48,0.47,10.48,62.8, 201.0 ,Poor,5
106.25,180.0,35.55,0.0,7.03,86.33, 201.0 ,Poor,5
61.0,146.0,12.85,0.05,10.9,42.08, 201.0 ,Poor,5
114.75,318.5,50.17,2.35,8.6,75.78, 201.0 ,Poor,5
41.0,105.5,22.0,0.25,10.95,30.73, 201.0 ,Poor,5
39.25,95.75,7.3,0.1,11.45,29.73, 201.0 ,Poor,5
57.75,198.75,27.5,0.3,8.78,33.45, 201.0 ,Poor,5
139.0,196.0,68.23,0.08,9.0,10.8, 202.0 ,Poor,5
98.0,162.0,95.93,0.0,6.15,9.3, 202.0 ,Poor,5
86.25,129.5,14.7,0.1,6.18,117.1, 202.0 ,Poor,5
105.25,196.25,17.75,0.5,12.15,66.5, 202.0 ,Poor,5
99.0,173.25,43.6,0.6,16.15,74.92, 202.0 ,Poor,5
58.25,113.75,43.33,0.85,12.12,80.18, 202.0 ,Poor,5
120.75,186.75,41.55,0.6,10.72,85.68, 202.0 ,Poor,5
70.75,120.25,37.0,0.5,11.72,87.18, 202.0 ,Poor,5
95.25,178.75,40.15,0.55,11.45,84.85, 202.0 ,Poor,5
111.75,254.25,53.1,0.35,12.35,55.43, 202.0 ,Poor,5
41.0,134.0,26.35,0.2,13.05,33.33, 202.0 ,Poor,5
108.0,183.5,60.15,0.38,19.7,74.0, 203.0 ,Poor,5
109.0,176.25,58.7,0.0,5.73,12.73, 203.0 ,Poor,5
112.5,150.0,13.12,0.05,0.0,99.95, 203.0 ,Poor,5
71.75,178.0,71.8,1.0,4.97,41.05, 203.0 ,Poor,5
66.0,179.0,111.9,2.02,9.17,37.77, 203.0 ,Poor,5
95.0,160.0,11.32,0.8,12.97,71.95, 203.0 ,Poor,5
62.5,131.0,9.97,0.48,12.28,43.65, 203.0 ,Poor,5
104.25,181.5,14.5,0.78,13.85,69.35, 203.0 ,Poor,5
103.5,170.75,41.77,0.55,14.68,77.75, 203.0 ,Poor,5
66.5,104.0,32.15,0.57,11.55,87.2, 203.0 ,Poor,5
82.0,156.25,40.65,0.53,10.43,86.83, 203.0 ,Poor,5
118.75,184.5,4.0,0.7,11.07,81.97, 203.0 ,Poor,5
73.25,174.0,4.62,0.2,11.72,48.9, 203.0 ,Poor,5
54.25,150.5,11.05,0.12,10.6,42.92, 203.0 ,Poor,5
115.0,240.0,44.6,0.75,9.55,84.92, 203.0 ,Poor,5
56.75,156.0,41.53,0.65,13.32,59.58, 203.0 ,Poor,5
47.0,104.5,40.85,0.1,14.33,114.18, 204.0 ,Poor,5
57.75,134.5,55.75,0.15,13.45,86.23, 204.0 ,Poor,5
80.5,171.0,108.15,0.75,12.6,43.13, 204.0 ,Poor,5
103.75,187.75,69.45,0.05,16.12,34.32, 204.0 ,Poor,5
77.75,133.0,23.85,0.1,9.53,169.53, 204.0 ,Poor,5
95.75,147.25,29.62,0.08,52.5,169.55, 204.0 ,Poor,5
92.5,150.75,23.95,0.1,30.78,165.15, 204.0 ,Poor,5
85.25,142.25,25.97,0.1,43.15,157.3, 204.0 ,Poor,5
90.75,155.25,23.17,0.1,18.3,143.08, 204.0 ,Poor,5
103.0,177.75,22.38,0.1,14.85,116.1, 204.0 ,Poor,5
95.0,159.0,23.6,0.08,8.92,90.18, 204.0 ,Poor,5
89.0,150.25,28.27,0.05,5.28,64.68, 204.0 ,Poor,5
87.25,148.5,29.92,0.1,3.23,47.05, 204.0 ,Poor,5
85.0,127.5,88.7,0.1,7.22,110.72, 204.0 ,Poor,5
67.0,182.0,120.95,2.1,12.32,51.2, 204.0 ,Poor,5
121.75,197.25,9.07,0.75,7.05,62.72, 204.0 ,Poor,5
112.0,178.25,34.2,0.75,14.57,72.55, 204.0 ,Poor,5
99.25,159.75,35.6,0.57,11.67,79.65, 204.0 ,Poor,5
113.0,209.25,48.88,0.75,12.6,71.72, 204.0 ,Poor,5
134.75,334.5,82.2,1.02,11.02,68.85, 204.0 ,Poor,5
93.75,202.5,0.0,0.3,9.95,46.45, 204.0 ,Poor,5
52.25,200.75,10.73,0.2,12.7,36.57, 204.0 ,Poor,5
50.25,214.0,20.83,0.53,10.7,32.83, 204.0 ,Poor,5
77.0,117.5,16.3,0.2,6.85,108.28, 205.0 ,Poor,5
77.0,125.0,28.98,0.1,10.3,31.35, 205.0 ,Poor,5
33.75,86.5,21.4,0.08,32.72,170.03, 205.0 ,Poor,5
40.25,94.75,25.9,0.1,32.93,168.57, 205.0 ,Poor,5
47.5,120.25,69.3,0.1,29.28,109.75, 205.0 ,Poor,5
53.75,154.0,83.82,0.1,24.08,75.92, 205.0 ,Poor,5
57.5,139.25,36.72,0.08,14.3,60.77, 205.0 ,Poor,5
106.0,177.5,48.65,0.05,11.32,39.22, 205.0 ,Poor,5
99.75,173.75,56.22,0.1,9.58,27.95, 205.0 ,Poor,5
90.0,149.0,44.67,0.1,9.3,29.38, 205.0 ,Poor,5
49.5,101.0,31.77,0.1,16.15,109.77, 205.0 ,Poor,5
95.0,197.75,43.8,1.45,9.3,80.97, 205.0 ,Poor,5
0.0,254.5,50.7,5.08,9.5,77.68, 205.0 ,Poor,5
106.0,180.0,0.5,0.0,5.6,71.28, 205.0 ,Poor,5
103.25,183.5,39.48,0.53,11.25,78.9, 205.0 ,Poor,5
126.25,221.25,43.1,0.45,13.25,53.0, 205.0 ,Poor,5
131.0,252.75,44.6,0.82,13.78,76.88, 205.0 ,Poor,5
59.25,96.75,32.25,0.68,9.53,87.18, 205.0 ,Poor,5
111.75,192.5,7.65,0.53,10.65,56.95, 205.0 ,Poor,5
56.5,158.25,0.0,0.23,11.5,38.15, 205.0 ,Poor,5
92.25,255.0,30.27,1.5,10.4,71.22, 205.0 ,Poor,5
102.75,171.0,95.15,0.03,8.25,17.65, 206.0 ,Poor,5
89.75,162.0,37.08,1.35,8.68,81.35, 206.0 ,Poor,5
0.0,275.0,76.72,0.0,7.7,62.2, 206.0 ,Poor,5
72.25,173.0,37.05,1.0,3.4,37.72, 206.0 ,Poor,5
58.0,197.0,4.08,1.83,12.65,55.92, 206.0 ,Poor,5
94.0,180.0,13.05,0.78,12.07,66.05, 206.0 ,Poor,5
112.25,251.25,41.9,0.95,14.15,78.92, 206.0 ,Poor,5
97.5,144.75,16.12,0.0,9.73,82.42, 206.0 ,Poor,5
106.0,209.5,45.05,0.45,13.15,78.12, 206.0 ,Poor,5
89.75,158.25,41.17,0.0,10.03,86.55, 206.0 ,Poor,5
49.0,143.25,4.6,0.03,11.02,36.45, 206.0 ,Poor,5
147.25,401.5,61.38,2.92,10.22,79.6, 206.0 ,Poor,5
90.5,226.0,1.6,0.0,14.25,82.93, 206.0 ,Poor,5
146.75,112.25,14.68,0.1,117.62,146.0, 207.0 ,Poor,5
46.75,88.0,18.55,0.15,21.55,136.2, 207.0 ,Poor,5
111.25,189.25,93.83,0.0,5.7,18.13, 207.0 ,Poor,5
75.75,172.5,25.7,1.0,3.6,36.5, 207.0 ,Poor,5
55.5,120.25,6.17,0.3,12.53,41.25, 207.0 ,Poor,5
113.25,214.75,45.15,1.22,14.4,76.97, 207.0 ,Poor,5
130.0,204.0,15.45,0.32,9.93,51.05, 207.0 ,Poor,5
84.25,169.25,50.83,1.27,12.93,76.95, 207.0 ,Poor,5
93.0,184.75,37.7,0.1,11.8,78.55, 207.0 ,Poor,5
77.75,150.5,37.62,1.12,13.43,78.2, 207.0 ,Poor,5
76.75,184.5,45.43,0.2,14.72,44.85, 207.0 ,Poor,5
108.25,271.25,46.45,0.1,13.0,82.25, 207.0 ,Poor,5
97.75,210.25,0.0,0.0,13.68,83.12, 207.0 ,Poor,5
53.75,166.0,2.75,0.0,12.68,44.3, 207.0 ,Poor,5
141.5,298.75,50.1,0.5,12.18,57.97, 207.0 ,Poor,5
68.25,153.75,34.17,0.2,10.1,47.88, 207.0 ,Poor,5
65.25,108.75,85.57,0.08,8.23,150.45, 208.0 ,Poor,5
141.25,209.75,99.63,0.03,9.95,9.78, 208.0 ,Poor,5
24.0,48.0,11.5,0.08,8.15,68.1, 208.0 ,Poor,5
46.75,92.0,19.35,0.15,21.52,141.13, 208.0 ,Poor,5
124.5,257.75,50.4,0.03,16.05,58.32, 208.0 ,Poor,5
107.0,195.75,96.38,0.03,10.67,32.85, 208.0 ,Poor,5
0.0,485.0,95.33,0.5,11.45,76.08, 208.0 ,Poor,5
93.25,165.75,40.9,0.35,6.47,80.27, 208.0 ,Poor,5
0.0,295.0,69.3,0.0,4.4,53.7, 208.0 ,Poor,5
0.0,376.0,110.35,4.2,20.38,62.58, 208.0 ,Poor,5
22.0,88.0,0.45,0.3,11.6,35.75, 208.0 ,Poor,5
82.25,144.0,38.78,0.5,11.48,86.78, 208.0 ,Poor,5
102.5,192.75,3.95,0.78,10.92,76.67, 208.0 ,Poor,5
41.5,125.25,7.42,0.0,7.72,37.35, 208.0 ,Poor,5
126.0,312.5,62.15,0.83,12.8,81.38, 208.0 ,Poor,5
94.75,196.25,19.7,0.0,11.38,84.1, 208.0 ,Poor,5
106.25,220.0,41.1,0.65,9.77,84.58, 208.0 ,Poor,5
86.0,221.0,71.65,0.5,12.15,58.0, 208.0 ,Poor,5
65.25,156.5,35.62,0.08,9.28,49.12, 208.0 ,Poor,5
62.0,158.25,49.23,0.47,11.53,52.25, 208.0 ,Poor,5
108.0,152.0,23.78,0.1,11.17,120.55, 209.0 ,Poor,5
107.5,154.5,32.58,0.1,9.02,61.75, 209.0 ,Poor,5
63.25,106.0,11.58,0.1,7.03,123.0, 209.0 ,Poor,5
54.0,76.0,27.0,0.0,4.5,49.52, 209.0 ,Poor,5
81.5,181.25,30.02,1.0,4.5,37.73, 209.0 ,Poor,5
99.0,147.0,32.1,0.53,10.5,78.12, 209.0 ,Poor,5
74.25,125.0,33.83,0.65,10.55,86.97, 209.0 ,Poor,5
73.0,186.0,14.2,0.3,17.3,35.83, 209.0 ,Poor,5
110.5,181.0,7.62,0.28,9.45,57.75, 209.0 ,Poor,5
116.0,217.0,0.0,0.0,12.25,83.45, 209.0 ,Poor,5
87.0,187.25,8.05,0.15,7.12,42.0, 209.0 ,Poor,5
69.0,157.0,33.7,0.23,11.05,42.85, 209.0 ,Poor,5
67.0,108.25,16.65,0.1,8.15,153.85, 210.0 ,Poor,5
112.25,221.0,81.98,0.03,9.25,9.8, 210.0 ,Poor,5
117.0,200.0,74.05,0.0,15.25,42.6, 210.0 ,Poor,5
90.0,163.0,79.85,0.03,11.12,47.05, 210.0 ,Poor,5
0.0,265.0,56.9,0.0,2.52,48.4, 210.0 ,Poor,5
0.0,552.0,102.97,5.17,17.68,67.83, 210.0 ,Poor,5
0.0,532.0,96.28,6.15,17.4,72.0, 210.0 ,Poor,5
131.25,324.75,43.55,1.43,12.6,54.75, 210.0 ,Poor,5
128.0,264.75,53.53,1.3,12.68,69.42, 210.0 ,Poor,5
19.0,52.0,37.58,0.23,10.7,56.83, 210.0 ,Poor,5
126.25,228.75,43.2,0.6,13.8,55.5, 210.0 ,Poor,5
43.5,129.25,9.12,0.0,7.28,39.25, 210.0 ,Poor,5
178.25,452.75,90.28,3.15,13.85,71.57, 210.0 ,Poor,5
69.25,272.75,18.9,0.4,11.93,35.92, 210.0 ,Poor,5
116.75,171.5,35.02,0.1,8.67,64.67, 211.0 ,Poor,5
62.75,105.5,26.7,0.25,28.12,172.5, 211.0 ,Poor,5
64.75,114.25,28.48,0.2,14.45,171.5, 211.0 ,Poor,5
97.25,154.25,28.17,0.1,11.77,125.95, 211.0 ,Poor,5
136.5,205.0,38.22,0.1,9.47,87.73, 211.0 ,Poor,5
116.0,185.25,28.4,0.1,8.6,107.3, 211.0 ,Poor,5
47.75,101.5,21.93,0.15,21.32,143.1, 211.0 ,Poor,5
92.75,163.0,54.4,0.65,7.17,79.45, 211.0 ,Poor,5
94.0,234.5,40.42,0.0,0.95,41.65, 211.0 ,Poor,5
91.25,189.25,34.9,1.0,3.22,38.83, 211.0 ,Poor,5
0.0,372.75,46.1,5.5,23.98,79.12, 211.0 ,Poor,5
129.75,201.75,8.05,1.02,7.37,68.3, 211.0 ,Poor,5
123.0,197.0,8.0,0.2,8.12,71.4, 211.0 ,Poor,5
97.0,193.0,13.93,0.6,11.48,62.33, 211.0 ,Poor,5
102.0,162.0,10.82,0.25,9.82,43.02, 211.0 ,Poor,5
